"anomID" "session_vm" "session_vr" "session" "taskOrder" "block" "blockOrder" "list" "object" "colorWheelRot" "inputOrder" "outputOrder" "targetColor" "response" "deviation" "recallError" "ended_on" "duration"
1830 1 2 1 "1" "lofi" "1" 1 "18" 42 12 17 "155" "150.872826782231" -4.12717321776924 4.12717321776924 "response" 2210.3060000476
1830 1 2 1 "1" "lofi" "1" 1 "6" 221 16 5 "79" "84.3415652144865" 5.34156521448654 5.34156521448654 "response" 2109.6969999047
1830 1 2 1 "1" "lofi" "1" 1 "3" 195 15 2 "24" "167.578939434706" 143.578939434706 143.578939434706 "response" 2733.9580000476
1830 1 2 1 "1" "lofi" "1" 1 "17" 235 13 16 "26" "327.760337479708" -58.2396625202916 58.2396625202916 "response" 1271.57999990461
1830 1 2 1 "1" "lofi" "1" 1 "14" 29 11 13 "102" "56.3532498669608" -45.6467501330392 45.6467501330392 "response" 939.514000047697
1830 1 2 1 "1" "lofi" "1" 1 "12" 294 19 11 "257" "103.868513544519" -153.131486455481 153.131486455481 "response" 2439.19599995227
1830 1 2 1 "1" "lofi" "1" 1 "20" 253 4 19 "15" "285.481321013294" -89.5186789867063 89.5186789867063 "response" 1307.78800004767
1830 1 2 1 "1" "lofi" "1" 1 "9" 263 14 8 "240" "125.333045847986" -114.666954152014 114.666954152014 "response" 1639.79199990467
1830 1 2 1 "1" "lofi" "1" 1 "2" 304 2 1 "301" "293.896116749307" -7.10388325069277 7.10388325069277 "response" 3833.46399995242
1830 1 2 1 "1" "lofi" "1" 1 "8" 326 3 7 "5" "52.5777499118505" 47.5777499118505 47.5777499118505 "response" 3620.04300000006
1830 1 2 1 "1" "lofi" "1" 1 "10" 306 1 9 "233" "6.52006859657752" 133.520068596578 133.520068596578 "response" 980.232000095304
1830 1 2 1 "1" "lofi" "1" 1 "16" 4 17 15 "31" "152.955487985828" 121.955487985828 121.955487985828 "response" 933.47400009539
1830 1 2 1 "1" "lofi" "1" 1 "15" 13 0 14 "172" "15.3603182824594" -156.639681717541 156.639681717541 "response" 1037.00699990452
1830 1 2 1 "1" "music" "2" 3 "60" 144 12 19 "111" "107.507220458642" -3.49277954135846 3.49277954135846 "response" 8335.38400009531
1830 1 2 1 "1" "music" "2" 3 "42" 346 0 1 "215" "74.2525352050583" -140.747464794942 140.747464794942 "response" 2482.72699990473
1830 1 2 1 "1" "music" "2" 3 "46" 109 14 5 "319" "333.879630662325" 14.8796306623252 14.8796306623252 "response" 2273.13599995221
1830 1 2 1 "1" "music" "2" 3 "53" 283 5 12 "20" "333.212211921421" -46.7877880785791 46.7877880785791 "response" 1246.04700004775
1830 1 2 1 "1" "music" "2" 3 "41" 312 17 0 "308" "304.594811251938" -3.40518874806241 3.40518874806241 "response" 942.792999904603
1830 1 2 1 "1" "music" "2" 3 "48" 87 18 7 "284" "230.300244572555" -53.6997554274447 53.6997554274447 "response" 1343.17200004775
1830 1 2 1 "1" "music" "2" 3 "47" 54 16 6 "315" "324" 9 9 "response" 2524.79099990474
1830 1 2 1 "1" "music" "2" 3 "57" 341 3 16 "304" "314.350129401377" 10.3501294013765 10.3501294013765 "response" 5714.24300000002
1830 1 2 1 "1" "music" "2" 3 "58" 31 13 17 "216" "156.630060105425" -59.3699398945748 59.3699398945748 "response" 2179.75999990455
1830 1 2 1 "1" "music" "2" 3 "56" 198 10 15 "149" "163.209234372063" 14.2092343720628 14.2092343720628 "response" 1136.71300009545
1830 1 2 1 "1" "music" "2" 3 "45" 56 7 4 "156" "173.836796797653" 17.8367967976531 17.8367967976531 "response" 1286.35499999998
1830 1 2 1 "1" "music" "2" 3 "59" 315 1 18 "74" "92.4519734238577" 18.4519734238577 18.4519734238577 "response" 2165.02100009541
1830 1 2 1 "1" "music" "2" 3 "51" 242 15 10 "250" "247.116146610138" -2.8838533898616 2.8838533898616 "response" 5032.45600009547
1830 1 2 1 "1" "music" "2" 3 "49" 345 9 8 "112" "62.7389723899195" -49.2610276100805 49.2610276100805 "response" 1263.11600004765
1830 1 2 1 "1" "music" "2" 3 "55" 60 6 14 "71" "277.705802721186" -153.294197278814 153.294197278814 "response" 1546.65899990452
1830 1 2 1 "1" "music" "2" 3 "50" 355 11 9 "334" "297.090935949969" -36.909064050031 36.909064050031 "response" 978.801999952411
1830 1 2 1 "1" "music" "2" 3 "43" 92 8 2 "145" "126.055780995487" -18.9442190045129 18.9442190045129 "response" 1239.88200009544
1830 1 2 1 "1" "music" "2" 3 "54" 305 19 13 "133" "214.726296127247" 81.7262961272472 81.7262961272472 "response" 1185.75
1830 1 2 1 "1" "music" "2" 3 "44" 283 4 3 "329" "302.620210539334" -26.379789460666 26.379789460666 "response" 1463.98100004764
1830 1 2 1 "1" "music" "2" 3 "52" 252 2 11 "278" "267.111828807556" -10.8881711924436 10.8881711924436 "response" 7158.402
1124 NA 2 1 "1" "lofi" "0" 1 "13" 12 19 12 "244" "78.8014103395699" -165.19858966043 165.19858966043 "response" 2774.92900019069
1124 NA 2 1 "1" "lofi" "0" 1 "2" 19 10 1 "301" "2.8268471970249" 61.8268471970249 61.8268471970249 "response" 3490.81000014301
1124 NA 2 1 "1" "lofi" "0" 1 "18" 220 16 17 "155" "193.908458332594" 38.908458332594 38.908458332594 "response" 2497.18000014313
1124 NA 2 1 "1" "lofi" "0" 1 "15" 184 18 14 "172" "163.567172825918" -8.43282717408215 8.43282717408215 "response" 3685.71000019065
1124 NA 2 1 "1" "lofi" "0" 1 "14" 128 5 13 "102" "91.1087405790704" -10.8912594209296 10.8912594209296 "response" 2707.51099999994
1124 NA 2 1 "1" "lofi" "0" 1 "17" 304 13 16 "26" "53.743898184803" 27.743898184803 27.743898184803 "response" 4233.57700019074
1124 NA 2 1 "1" "lofi" "0" 1 "16" 148 6 15 "31" "1.69006591195352" -29.3099340880465 29.3099340880465 "response" 3471.77799999993
1124 NA 2 1 "1" "lofi" "0" 1 "7" 254 7 6 "47" "80.3401896599136" 33.3401896599136 33.3401896599136 "response" 1769.85900019063
1124 NA 2 1 "1" "lofi" "0" 1 "12" 249 14 11 "257" "256.983941530121" -0.016058469878601 0.016058469878601 "response" 5708.25000004773
1124 NA 2 1 "1" "lofi" "0" 1 "19" 113 4 18 "202" "141.785508069971" -60.2144919300289 60.2144919300289 "response" 1576.08100000001
1124 NA 2 1 "1" "lofi" "0" 1 "20" 245 1 19 "15" "317.965827641898" -57.0341723581023 57.0341723581023 "response" 4170.28200004762
1124 NA 2 1 "1" "lofi" "0" 1 "1" 107 3 0 "14" "300.626991732103" -73.3730082678968 73.3730082678968 "response" 3579.3870000001
1124 NA 2 1 "1" "lofi" "0" 1 "8" 275 12 7 "5" "22.1735137804619" 17.1735137804619 17.1735137804619 "response" 2415.08800004772
1124 NA 2 1 "1" "lofi" "0" 1 "9" 227 11 8 "240" "253.927679426922" 13.9276794269223 13.9276794269223 "response" 3603.06200014311
1124 NA 2 1 "1" "lofi" "0" 1 "4" 154 2 3 "37" "64.5654005516463" 27.5654005516463 27.5654005516463 "response" 3212.85500014294
1124 NA 2 1 "1" "lofi" "0" 1 "11" 10 0 10 "320" "315.618491383661" -4.38150861633915 4.38150861633915 "response" 1529.14400004758
1124 NA 2 1 "1" "lofi" "0" 1 "10" 52 9 9 "233" "269.259656474459" 36.2596564744588 36.2596564744588 "response" 2570.21000019065
1124 NA 2 1 "1" "lofi" "0" 1 "3" 137 17 2 "24" "229.392582299716" -154.607417700284 154.607417700284 "response" 2013.89400009532
1124 NA 2 1 "1" "lofi" "0" 1 "5" 245 8 4 "192" "181.688800916688" -10.3111990833117 10.3111990833117 "response" 2916.20000014314
1124 NA 2 1 "1" "lofi" "0" 1 "6" 249 15 5 "79" "54.2988991824714" -24.7011008175286 24.7011008175286 "response" 2852.07400009548
1124 NA 2 1 "1" "silence" "1" 3 "51" 346 13 10 "250" "243.632531008989" -6.36746899101104 6.36746899101104 "response" 3469.49900014303
1124 NA 2 1 "1" "silence" "1" 3 "43" 95 16 2 "145" "131.676706205212" -13.3232937947875 13.3232937947875 "response" 1873.12800000003
1124 NA 2 1 "1" "silence" "1" 3 "59" 124 10 18 "74" "60.6830658782491" -13.3169341217509 13.3169341217509 "response" 3224.08799999999
1124 NA 2 1 "1" "silence" "1" 3 "42" 193 8 1 "215" "157.49056214685" -57.5094378531497 57.5094378531497 "response" 2171.21200000006
1124 NA 2 1 "1" "silence" "1" 3 "60" 26 12 19 "111" "98.6513683189715" -12.3486316810285 12.3486316810285 "response" 8730.09100000001
1124 NA 2 1 "1" "silence" "1" 3 "57" 211 17 16 "304" "311.130887733547" 7.1308877335469 7.1308877335469 "response" 2352.66600019066
1124 NA 2 1 "1" "silence" "1" 3 "58" 219 11 17 "216" "192.483017208268" -23.5169827917322 23.5169827917322 "response" 2571.91000009538
1124 NA 2 1 "1" "silence" "1" 3 "44" 294 1 3 "329" "314.900709052542" -14.0992909474582 14.0992909474582 "response" 4935.66400000011
1124 NA 2 1 "1" "silence" "1" 3 "49" 179 19 8 "112" "127.571253599815" 15.5712535998148 15.5712535998148 "response" 4008.29300009529
1124 NA 2 1 "1" "silence" "1" 3 "46" 109 5 5 "319" "324.232436431943" 5.23243643194309 5.23243643194309 "response" 4729.08400009526
1124 NA 2 1 "1" "silence" "1" 3 "45" 147 14 4 "156" "196.034332653144" 40.0343326531444 40.0343326531444 "response" 2167.73900019075
1124 NA 2 1 "1" "silence" "1" 3 "54" 204 18 13 "133" "200.315587648306" 67.3155876483056 67.3155876483056 "response" 2552.93700009538
1124 NA 2 1 "1" "silence" "1" 3 "41" 46 0 0 "308" "321.80672720383" 13.8067272038305 13.8067272038305 "response" 3072.01200009533
1124 NA 2 1 "1" "silence" "1" 3 "50" 312 9 9 "334" "314.569243816646" -19.4307561833536 19.4307561833536 "response" 3738.35000014305
1124 NA 2 1 "1" "silence" "1" 3 "55" 93 15 14 "71" "59.4714827660786" -11.5285172339214 11.5285172339214 "response" 3189.9300000954
1124 NA 2 1 "1" "silence" "1" 3 "56" 282 4 15 "149" "157.697574863104" 8.6975748631038 8.6975748631038 "response" 3466.16100019077
1124 NA 2 1 "1" "silence" "1" 3 "48" 220 6 7 "284" "254.362786763657" -29.6372132363433 29.6372132363433 "response" 3774.42200019071
